timestamp,model_name,model_tier,model_params,provider,item_id,item_text,gold_label,category,difficulty,run_number,prediction,correct,latency_ms,raw_output,error
2026-04-13T11:32:34.919818,Llama-3.2-3B,SLM,3B,ollama,UC7_044,"To the extent permitted by applicable law, Contractor irrevocably waives all mor...",MEDIUM_RISK,IP Rights,hard,3,MEDIUM_RISK,True,262,MEDIUM_RISK,
2026-04-13T11:32:37.273764,Llama-3.2-3B,SLM,3B,ollama,UC7_045,Licensor shall deposit the source code of the Licensed Software with a mutually ...,MEDIUM_RISK,IP Rights,hard,1,MEDIUM_RISK,True,1337,MEDIUM_RISK,
2026-04-13T11:32:37.534692,Llama-3.2-3B,SLM,3B,ollama,UC7_045,Licensor shall deposit the source code of the Licensed Software with a mutually ...,MEDIUM_RISK,IP Rights,hard,2,MEDIUM_RISK,True,252,MEDIUM_RISK,
2026-04-13T11:32:37.829207,Llama-3.2-3B,SLM,3B,ollama,UC7_045,Licensor shall deposit the source code of the Licensed Software with a mutually ...,MEDIUM_RISK,IP Rights,hard,3,MEDIUM_RISK,True,287,MEDIUM_RISK,
2026-04-13T11:32:40.096283,Llama-3.2-3B,SLM,3B,ollama,UC7_046,Neither party shall be liable for any failure or delay in performing its obligat...,MEDIUM_RISK,Force Majeure,easy,1,MEDIUM_RISK,True,1253,MEDIUM_RISK,
2026-04-13T11:32:40.375361,Llama-3.2-3B,SLM,3B,ollama,UC7_046,Neither party shall be liable for any failure or delay in performing its obligat...,MEDIUM_RISK,Force Majeure,easy,2,MEDIUM_RISK,True,265,MEDIUM_RISK,
2026-04-13T11:32:40.648466,Llama-3.2-3B,SLM,3B,ollama,UC7_046,Neither party shall be liable for any failure or delay in performing its obligat...,MEDIUM_RISK,Force Majeure,easy,3,MEDIUM_RISK,True,260,MEDIUM_RISK,
2026-04-13T11:32:43.008018,Llama-3.2-3B,SLM,3B,ollama,UC7_047,"If a Force Majeure Event continues for more than ninety (90) days, either party ...",MEDIUM_RISK,Force Majeure,medium,1,MEDIUM_RISK,True,1342,MEDIUM_RISK,
2026-04-13T11:32:43.263666,Llama-3.2-3B,SLM,3B,ollama,UC7_047,"If a Force Majeure Event continues for more than ninety (90) days, either party ...",MEDIUM_RISK,Force Majeure,medium,2,MEDIUM_RISK,True,248,MEDIUM_RISK,
2026-04-13T11:32:43.530356,Llama-3.2-3B,SLM,3B,ollama,UC7_047,"If a Force Majeure Event continues for more than ninety (90) days, either party ...",MEDIUM_RISK,Force Majeure,medium,3,MEDIUM_RISK,True,257,MEDIUM_RISK,
2026-04-13T11:32:45.724668,Llama-3.2-3B,SLM,3B,ollama,UC7_048,Provider shall be excused from performance during Force Majeure Events as define...,MEDIUM_RISK,Force Majeure,hard,1,MEDIUM_RISK,True,1178,MEDIUM_RISK,
2026-04-13T11:32:45.964074,Llama-3.2-3B,SLM,3B,ollama,UC7_048,Provider shall be excused from performance during Force Majeure Events as define...,MEDIUM_RISK,Force Majeure,hard,2,MEDIUM_RISK,True,229,MEDIUM_RISK,
2026-04-13T11:32:46.218689,Llama-3.2-3B,SLM,3B,ollama,UC7_048,Provider shall be excused from performance during Force Majeure Events as define...,MEDIUM_RISK,Force Majeure,hard,3,MEDIUM_RISK,True,242,MEDIUM_RISK,
2026-04-13T11:32:48.461358,Llama-3.2-3B,SLM,3B,ollama,UC7_049,"Force Majeure Events shall include the events described in Section 12.1, provide...",MEDIUM_RISK,Force Majeure,hard,1,MEDIUM_RISK,True,1226,MEDIUM_RISK,
2026-04-13T11:32:48.727670,Llama-3.2-3B,SLM,3B,ollama,UC7_049,"Force Majeure Events shall include the events described in Section 12.1, provide...",MEDIUM_RISK,Force Majeure,hard,2,MEDIUM_RISK,True,255,MEDIUM_RISK,
2026-04-13T11:32:48.997701,Llama-3.2-3B,SLM,3B,ollama,UC7_049,"Force Majeure Events shall include the events described in Section 12.1, provide...",MEDIUM_RISK,Force Majeure,hard,3,MEDIUM_RISK,True,261,MEDIUM_RISK,
2026-04-13T11:32:51.201737,Llama-3.2-3B,SLM,3B,ollama,UC7_050,Supplier shall be excused from timely delivery in the event of supply chain disr...,MEDIUM_RISK,Force Majeure,medium,1,MEDIUM_RISK,True,1187,MEDIUM_RISK,
2026-04-13T11:32:51.443953,Llama-3.2-3B,SLM,3B,ollama,UC7_050,Supplier shall be excused from timely delivery in the event of supply chain disr...,MEDIUM_RISK,Force Majeure,medium,2,MEDIUM_RISK,True,233,MEDIUM_RISK,
2026-04-13T11:32:51.691320,Llama-3.2-3B,SLM,3B,ollama,UC7_050,Supplier shall be excused from timely delivery in the event of supply chain disr...,MEDIUM_RISK,Force Majeure,medium,3,MEDIUM_RISK,True,235,MEDIUM_RISK,
2026-04-13T11:32:53.799395,Llama-3.2-3B,SLM,3B,ollama,UC7_068,"This Agreement may not be amended, modified, or supplemented except by a written...",LOW_RISK,General Provisions,medium,1,MEDIUM_RISK,False,1090,MEDIUM_RISK,
2026-04-13T11:32:54.050990,Llama-3.2-3B,SLM,3B,ollama,UC7_068,"This Agreement may not be amended, modified, or supplemented except by a written...",LOW_RISK,General Provisions,medium,2,MEDIUM_RISK,False,238,MEDIUM_RISK,
2026-04-13T11:32:54.300900,Llama-3.2-3B,SLM,3B,ollama,UC7_068,"This Agreement may not be amended, modified, or supplemented except by a written...",LOW_RISK,General Provisions,medium,3,MEDIUM_RISK,False,235,MEDIUM_RISK,
2026-04-13T11:32:56.396113,Llama-3.2-3B,SLM,3B,ollama,UC7_069,"During the term and for two (2) years following termination, each party shall ma...",LOW_RISK,General Provisions,hard,1,MEDIUM_RISK,False,1082,MEDIUM_RISK,
2026-04-13T11:32:56.637578,Llama-3.2-3B,SLM,3B,ollama,UC7_069,"During the term and for two (2) years following termination, each party shall ma...",LOW_RISK,General Provisions,hard,2,MEDIUM_RISK,False,233,MEDIUM_RISK,
2026-04-13T11:32:56.923769,Llama-3.2-3B,SLM,3B,ollama,UC7_069,"During the term and for two (2) years following termination, each party shall ma...",LOW_RISK,General Provisions,hard,3,MEDIUM_RISK,False,274,MEDIUM_RISK,
2026-04-13T11:32:58.989992,Llama-3.2-3B,SLM,3B,ollama,UC7_070,"Each party shall comply with all applicable federal, state, and local laws, regu...",LOW_RISK,General Provisions,hard,1,MEDIUM_RISK,False,1050,MEDIUM_RISK,
2026-04-13T11:32:59.228412,Llama-3.2-3B,SLM,3B,ollama,UC7_070,"Each party shall comply with all applicable federal, state, and local laws, regu...",LOW_RISK,General Provisions,hard,2,MEDIUM_RISK,False,230,MEDIUM_RISK,
2026-04-13T11:32:59.489081,Llama-3.2-3B,SLM,3B,ollama,UC7_070,"Each party shall comply with all applicable federal, state, and local laws, regu...",LOW_RISK,General Provisions,hard,3,MEDIUM_RISK,False,249,MEDIUM_RISK,
2026-04-13T11:33:01.650969,Llama-3.2-3B,SLM,3B,ollama,UC7_071,Provider shall process Personal Data only on behalf of and in accordance with Cl...,LOW_RISK,Data Privacy,medium,1,MEDIUM_RISK,False,1146,MEDIUM_RISK,
2026-04-13T11:33:01.930095,Llama-3.2-3B,SLM,3B,ollama,UC7_071,Provider shall process Personal Data only on behalf of and in accordance with Cl...,LOW_RISK,Data Privacy,medium,2,MEDIUM_RISK,False,270,MEDIUM_RISK,
2026-04-13T11:33:02.179655,Llama-3.2-3B,SLM,3B,ollama,UC7_071,Provider shall process Personal Data only on behalf of and in accordance with Cl...,LOW_RISK,Data Privacy,medium,3,MEDIUM_RISK,False,241,MEDIUM_RISK,
2026-04-13T11:33:04.807892,Llama-3.2-3B,SLM,3B,ollama,UC7_072,"In the event of a Personal Data Breach, Processor shall notify Controller withou...",LOW_RISK,Data Privacy,medium,1,MEDIUM_RISK,False,1607,MEDIUM_RISK,
2026-04-13T11:33:05.388939,Llama-3.2-3B,SLM,3B,ollama,UC7_072,"In the event of a Personal Data Breach, Processor shall notify Controller withou...",LOW_RISK,Data Privacy,medium,2,MEDIUM_RISK,False,559,MEDIUM_RISK,
2026-04-13T11:33:05.673620,Llama-3.2-3B,SLM,3B,ollama,UC7_072,"In the event of a Personal Data Breach, Processor shall notify Controller withou...",LOW_RISK,Data Privacy,medium,3,MEDIUM_RISK,False,274,MEDIUM_RISK,
2026-04-13T11:33:08.132234,Llama-3.2-3B,SLM,3B,ollama,UC7_073,Processor shall not engage any Sub-Processor without prior written authorization...,LOW_RISK,Data Privacy,hard,1,MEDIUM_RISK,False,1449,MEDIUM_RISK,
2026-04-13T11:33:08.382181,Llama-3.2-3B,SLM,3B,ollama,UC7_073,Processor shall not engage any Sub-Processor without prior written authorization...,LOW_RISK,Data Privacy,hard,2,MEDIUM_RISK,False,238,MEDIUM_RISK,
2026-04-13T11:33:08.666984,Llama-3.2-3B,SLM,3B,ollama,UC7_073,Processor shall not engage any Sub-Processor without prior written authorization...,LOW_RISK,Data Privacy,hard,3,MEDIUM_RISK,False,275,MEDIUM_RISK,
2026-04-13T11:33:11.700523,Llama-3.2-3B,SLM,3B,ollama,UC7_074,Either party may terminate this Agreement upon ninety (90) days' prior written n...,LOW_RISK,Termination,easy,1,MEDIUM_RISK,False,2017,MEDIUM_RISK,
2026-04-13T11:33:11.979732,Llama-3.2-3B,SLM,3B,ollama,UC7_074,Either party may terminate this Agreement upon ninety (90) days' prior written n...,LOW_RISK,Termination,easy,2,MEDIUM_RISK,False,268,MEDIUM_RISK,
2026-04-13T11:33:12.259827,Llama-3.2-3B,SLM,3B,ollama,UC7_074,Either party may terminate this Agreement upon ninety (90) days' prior written n...,LOW_RISK,Termination,easy,3,MEDIUM_RISK,False,272,MEDIUM_RISK,
2026-04-13T11:33:14.529557,Llama-3.2-3B,SLM,3B,ollama,UC7_075,Either party may terminate this Agreement for material breach if the breaching p...,LOW_RISK,Termination,hard,1,MEDIUM_RISK,False,1252,MEDIUM_RISK,
2026-04-13T11:33:15.670980,Llama-3.2-3B,SLM,3B,ollama,UC7_075,Either party may terminate this Agreement for material breach if the breaching p...,LOW_RISK,Termination,hard,2,MEDIUM_RISK,False,1133,MEDIUM_RISK,
2026-04-13T11:33:17.420356,Llama-3.2-3B,SLM,3B,ollama,UC7_075,Either party may terminate this Agreement for material breach if the breaching p...,LOW_RISK,Termination,hard,3,MEDIUM_RISK,False,1739,MEDIUM_RISK,
2026-04-13T11:33:19.358601,Llama-3.2-3B,SLM,3B,ollama,UC7_093,This Agreement is for the sole benefit of the parties hereto and their respectiv...,STANDARD,General Provisions,easy,1,MEDIUM_RISK,False,924,MEDIUM_RISK,
2026-04-13T11:33:19.644086,Llama-3.2-3B,SLM,3B,ollama,UC7_093,This Agreement is for the sole benefit of the parties hereto and their respectiv...,STANDARD,General Provisions,easy,2,MEDIUM_RISK,False,273,MEDIUM_RISK,
2026-04-13T11:33:21.248128,Llama-3.2-3B,SLM,3B,ollama,UC7_093,This Agreement is for the sole benefit of the parties hereto and their respectiv...,STANDARD,General Provisions,easy,3,MEDIUM_RISK,False,1594,MEDIUM_RISK,
2026-04-13T11:33:23.220079,Llama-3.2-3B,SLM,3B,ollama,UC7_094,The failure of either party to enforce any provision of this Agreement shall not...,STANDARD,General Provisions,medium,1,MEDIUM_RISK,False,954,MEDIUM_RISK,
2026-04-13T11:33:23.474661,Llama-3.2-3B,SLM,3B,ollama,UC7_094,The failure of either party to enforce any provision of this Agreement shall not...,STANDARD,General Provisions,medium,2,MEDIUM_RISK,False,245,MEDIUM_RISK,
2026-04-13T11:33:25.044352,Llama-3.2-3B,SLM,3B,ollama,UC7_094,The failure of either party to enforce any provision of this Agreement shall not...,STANDARD,General Provisions,medium,3,MEDIUM_RISK,False,1562,MEDIUM_RISK,
2026-04-13T11:33:26.928581,Llama-3.2-3B,SLM,3B,ollama,UC7_095,The parties are independent contractors. Nothing in this Agreement shall be cons...,STANDARD,General Provisions,medium,1,MEDIUM_RISK,False,869,MEDIUM_RISK,
2026-04-13T11:33:27.208383,Llama-3.2-3B,SLM,3B,ollama,UC7_095,The parties are independent contractors. Nothing in this Agreement shall be cons...,STANDARD,General Provisions,medium,2,MEDIUM_RISK,False,270,MEDIUM_RISK,
2026-04-13T11:33:28.839644,Llama-3.2-3B,SLM,3B,ollama,UC7_095,The parties are independent contractors. Nothing in this Agreement shall be cons...,STANDARD,General Provisions,medium,3,MEDIUM_RISK,False,1624,MEDIUM_RISK,
2026-04-13T11:33:30.808272,Llama-3.2-3B,SLM,3B,ollama,UC7_096,"This Agreement has been prepared in the English language, and the English langua...",STANDARD,General Provisions,medium,1,MEDIUM_RISK,False,954,MEDIUM_RISK,
2026-04-13T11:33:31.054045,Llama-3.2-3B,SLM,3B,ollama,UC7_096,"This Agreement has been prepared in the English language, and the English langua...",STANDARD,General Provisions,medium,2,MEDIUM_RISK,False,233,MEDIUM_RISK,
2026-04-13T11:33:32.825240,Llama-3.2-3B,SLM,3B,ollama,UC7_096,"This Agreement has been prepared in the English language, and the English langua...",STANDARD,General Provisions,medium,3,MEDIUM_RISK,False,1761,MEDIUM_RISK,
2026-04-13T11:33:34.720351,Llama-3.2-3B,SLM,3B,ollama,UC7_097,"Except as expressly set forth herein, all remedies provided under this Agreement...",STANDARD,General Provisions,hard,1,MEDIUM_RISK,False,884,MEDIUM_RISK,
2026-04-13T11:33:34.978490,Llama-3.2-3B,SLM,3B,ollama,UC7_097,"Except as expressly set forth herein, all remedies provided under this Agreement...",STANDARD,General Provisions,hard,2,MEDIUM_RISK,False,246,MEDIUM_RISK,
2026-04-13T11:33:36.604227,Llama-3.2-3B,SLM,3B,ollama,UC7_097,"Except as expressly set forth herein, all remedies provided under this Agreement...",STANDARD,General Provisions,hard,3,MEDIUM_RISK,False,1618,MEDIUM_RISK,
2026-04-13T11:33:38.473160,Llama-3.2-3B,SLM,3B,ollama,UC7_098,"Each party agrees to execute and deliver such additional documents, instruments,...",STANDARD,General Provisions,hard,1,MEDIUM_RISK,False,851,MEDIUM_RISK,
2026-04-13T11:33:38.749887,Llama-3.2-3B,SLM,3B,ollama,UC7_098,"Each party agrees to execute and deliver such additional documents, instruments,...",STANDARD,General Provisions,hard,2,MEDIUM_RISK,False,267,MEDIUM_RISK,
2026-04-13T11:33:40.471239,Llama-3.2-3B,SLM,3B,ollama,UC7_098,"Each party agrees to execute and deliver such additional documents, instruments,...",STANDARD,General Provisions,hard,3,MEDIUM_RISK,False,1714,MEDIUM_RISK,
2026-04-13T11:33:42.351216,Llama-3.2-3B,SLM,3B,ollama,UC7_099,Neither party shall issue any press release or public statement regarding this A...,STANDARD,General Provisions,hard,1,MEDIUM_RISK,False,871,MEDIUM_RISK,
2026-04-13T11:33:42.600895,Llama-3.2-3B,SLM,3B,ollama,UC7_099,Neither party shall issue any press release or public statement regarding this A...,STANDARD,General Provisions,hard,2,MEDIUM_RISK,False,236,MEDIUM_RISK,
2026-04-13T11:33:44.369682,Llama-3.2-3B,SLM,3B,ollama,UC7_099,Neither party shall issue any press release or public statement regarding this A...,STANDARD,General Provisions,hard,3,MEDIUM_RISK,False,1761,MEDIUM_RISK,
2026-04-13T11:33:46.271180,Llama-3.2-3B,SLM,3B,ollama,UC7_100,"The parties agree that this Agreement and any notices, consents, or other commun...",STANDARD,General Provisions,medium,1,MEDIUM_RISK,False,890,MEDIUM_RISK,
2026-04-13T11:33:46.523449,Llama-3.2-3B,SLM,3B,ollama,UC7_100,"The parties agree that this Agreement and any notices, consents, or other commun...",STANDARD,General Provisions,medium,2,MEDIUM_RISK,False,241,MEDIUM_RISK,
2026-04-13T11:33:48.356817,Llama-3.2-3B,SLM,3B,ollama,UC7_100,"The parties agree that this Agreement and any notices, consents, or other commun...",STANDARD,General Provisions,medium,3,MEDIUM_RISK,False,1826,MEDIUM_RISK,
2026-04-13T11:34:28.974498,Phi4-Mini,SLM,3.8B,ollama,UC7_019,For a period of thirty-six (36) months following the expiration or termination o...,HIGH_RISK,Non-Compete,hard,1,HIGH_RISK,True,13330,HIGH_RISK,
2026-04-13T11:34:41.667779,Phi4-Mini,SLM,3.8B,ollama,UC7_019,For a period of thirty-six (36) months following the expiration or termination o...,HIGH_RISK,Non-Compete,hard,2,HIGH_RISK,True,12685,HIGH_RISK,
2026-04-13T11:34:54.373679,Phi4-Mini,SLM,3.8B,ollama,UC7_019,For a period of thirty-six (36) months following the expiration or termination o...,HIGH_RISK,Non-Compete,hard,3,HIGH_RISK,True,12697,HIGH_RISK,
2026-04-13T11:35:08.269860,Phi4-Mini,SLM,3.8B,ollama,UC7_020,"During the Restricted Period, Licensee shall not develop, market, license, or se...",HIGH_RISK,Non-Compete,medium,1,HIGH_RISK,True,12881,HIGH_RISK,
2026-04-13T11:35:21.649863,Phi4-Mini,SLM,3.8B,ollama,UC7_020,"During the Restricted Period, Licensee shall not develop, market, license, or se...",HIGH_RISK,Non-Compete,medium,2,HIGH_RISK,True,13358,HIGH_RISK,
2026-04-13T11:35:34.592396,Phi4-Mini,SLM,3.8B,ollama,UC7_020,"During the Restricted Period, Licensee shall not develop, market, license, or se...",HIGH_RISK,Non-Compete,medium,3,HIGH_RISK,True,12933,HIGH_RISK,
2026-04-13T11:35:47.962997,Phi4-Mini,SLM,3.8B,ollama,UC7_021,"Client hereby grants Provider an irrevocable, perpetual, worldwide, royalty-free...",HIGH_RISK,Data Privacy,easy,1,HIGH_RISK,True,12350,HIGH_RISK,
2026-04-13T11:36:00.856351,Phi4-Mini,SLM,3.8B,ollama,UC7_021,"Client hereby grants Provider an irrevocable, perpetual, worldwide, royalty-free...",HIGH_RISK,Data Privacy,easy,2,HIGH_RISK,True,12883,HIGH_RISK,
2026-04-13T11:36:14.149160,Phi4-Mini,SLM,3.8B,ollama,UC7_021,"Client hereby grants Provider an irrevocable, perpetual, worldwide, royalty-free...",HIGH_RISK,Data Privacy,easy,3,HIGH_RISK,True,13283,HIGH_RISK,
2026-04-13T11:36:26.473993,Phi4-Mini,SLM,3.8B,ollama,UC7_022,"Provider may share Client Data with its affiliates, subcontractors, business par...",HIGH_RISK,Data Privacy,medium,1,HIGH_RISK,True,11309,HIGH_RISK,
2026-04-13T11:36:38.666515,Phi4-Mini,SLM,3.8B,ollama,UC7_022,"Provider may share Client Data with its affiliates, subcontractors, business par...",HIGH_RISK,Data Privacy,medium,2,HIGH_RISK,True,12181,HIGH_RISK,
2026-04-13T11:36:51.339255,Phi4-Mini,SLM,3.8B,ollama,UC7_022,"Provider may share Client Data with its affiliates, subcontractors, business par...",HIGH_RISK,Data Privacy,medium,3,HIGH_RISK,True,12661,HIGH_RISK,
2026-04-13T11:37:04.412589,Phi4-Mini,SLM,3.8B,ollama,UC7_023,Processor shall process Personal Data in accordance with Controller's instructio...,HIGH_RISK,Data Privacy,hard,1,HIGH_RISK,True,12060,HIGH_RISK,
2026-04-13T11:37:18.044494,Phi4-Mini,SLM,3.8B,ollama,UC7_023,Processor shall process Personal Data in accordance with Controller's instructio...,HIGH_RISK,Data Privacy,hard,2,HIGH_RISK,True,13622,HIGH_RISK,
2026-04-13T11:37:31.186465,Phi4-Mini,SLM,3.8B,ollama,UC7_023,Processor shall process Personal Data in accordance with Controller's instructio...,HIGH_RISK,Data Privacy,hard,3,HIGH_RISK,True,13132,HIGH_RISK,
2026-04-13T11:37:43.950565,Phi4-Mini,SLM,3.8B,ollama,UC7_024,"Upon termination of this Agreement, Provider shall have the right to retain all ...",HIGH_RISK,Data Privacy,medium,1,HIGH_RISK,True,11749,HIGH_RISK,
2026-04-13T11:37:56.872116,Phi4-Mini,SLM,3.8B,ollama,UC7_024,"Upon termination of this Agreement, Provider shall have the right to retain all ...",HIGH_RISK,Data Privacy,medium,2,HIGH_RISK,True,12913,HIGH_RISK,
2026-04-13T11:38:09.144767,Phi4-Mini,SLM,3.8B,ollama,UC7_024,"Upon termination of this Agreement, Provider shall have the right to retain all ...",HIGH_RISK,Data Privacy,medium,3,HIGH_RISK,True,12263,HIGH_RISK,
2026-04-13T11:38:23.001343,Phi4-Mini,SLM,3.8B,ollama,UC7_025,"In the event of a Security Incident affecting Client Data, Provider shall notify...",HIGH_RISK,Data Privacy,hard,1,HIGH_RISK,True,12837,HIGH_RISK,
2026-04-13T11:38:35.982833,Phi4-Mini,SLM,3.8B,ollama,UC7_025,"In the event of a Security Incident affecting Client Data, Provider shall notify...",HIGH_RISK,Data Privacy,hard,2,HIGH_RISK,True,12972,HIGH_RISK,
2026-04-13T11:38:48.467058,Phi4-Mini,SLM,3.8B,ollama,UC7_025,"In the event of a Security Incident affecting Client Data, Provider shall notify...",HIGH_RISK,Data Privacy,hard,3,HIGH_RISK,True,12475,HIGH_RISK,
2026-04-13T11:39:01.442509,Phi4-Mini,SLM,3.8B,ollama,UC7_044,"To the extent permitted by applicable law, Contractor irrevocably waives all mor...",MEDIUM_RISK,IP Rights,hard,1,HIGH_RISK,False,11958,HIGH_RISK,
2026-04-13T11:39:15.149024,Phi4-Mini,SLM,3.8B,ollama,UC7_044,"To the extent permitted by applicable law, Contractor irrevocably waives all mor...",MEDIUM_RISK,IP Rights,hard,2,HIGH_RISK,False,13695,HIGH_RISK,
2026-04-13T11:39:27.681270,Phi4-Mini,SLM,3.8B,ollama,UC7_044,"To the extent permitted by applicable law, Contractor irrevocably waives all mor...",MEDIUM_RISK,IP Rights,hard,3,HIGH_RISK,False,12522,HIGH_RISK,
2026-04-13T11:39:40.319364,Phi4-Mini,SLM,3.8B,ollama,UC7_045,Licensor shall deposit the source code of the Licensed Software with a mutually ...,MEDIUM_RISK,IP Rights,hard,1,HIGH_RISK,False,11624,HIGH_RISK,
2026-04-13T11:39:52.999607,Phi4-Mini,SLM,3.8B,ollama,UC7_045,Licensor shall deposit the source code of the Licensed Software with a mutually ...,MEDIUM_RISK,IP Rights,hard,2,HIGH_RISK,False,12671,HIGH_RISK,
2026-04-13T11:40:06.185888,Phi4-Mini,SLM,3.8B,ollama,UC7_045,Licensor shall deposit the source code of the Licensed Software with a mutually ...,MEDIUM_RISK,IP Rights,hard,3,HIGH_RISK,False,13178,HIGH_RISK,
