timestamp,model_name,model_tier,model_params,provider,item_id,item_text,gold_label,category,difficulty,run_number,prediction,correct,latency_ms,raw_output,error
2026-04-13T11:08:51.260421,Llama-3.2-3B,SLM,3B,ollama,UC5_035,"def transfer(from_acct, to_acct, amount):
    if from_acct.balance >= amount:
  ...",LOGIC_ERROR,LOGIC_Race,hard,3,BEST_PRACTICE,False,233,BEST_PRACTICE,
2026-04-13T11:08:53.021312,Llama-3.2-3B,SLM,3B,ollama,UC5_036,"def add_item(item, items=[]):
    items.append(item)
    return items",LOGIC_ERROR,LOGIC_Condition,hard,1,LOGIC_ERROR,True,743,LOGIC_ERROR,
2026-04-13T11:08:53.273110,Llama-3.2-3B,SLM,3B,ollama,UC5_036,"def add_item(item, items=[]):
    items.append(item)
    return items",LOGIC_ERROR,LOGIC_Condition,hard,2,LOGIC_ERROR,True,239,LOGIC_ERROR,
2026-04-13T11:08:53.506501,Llama-3.2-3B,SLM,3B,ollama,UC5_036,"def add_item(item, items=[]):
    items.append(item)
    return items",LOGIC_ERROR,LOGIC_Condition,hard,3,LOGIC_ERROR,True,221,LOGIC_ERROR,
2026-04-13T11:08:55.925527,Llama-3.2-3B,SLM,3B,ollama,UC5_037,"let counter = 0;
async function incrementAll(ids) {
    ids.forEach(async (id) =...",LOGIC_ERROR,LOGIC_Race,hard,1,LOGIC_ERROR,True,1407,LOGIC_ERROR,
2026-04-13T11:08:56.228740,Llama-3.2-3B,SLM,3B,ollama,UC5_037,"let counter = 0;
async function incrementAll(ids) {
    ids.forEach(async (id) =...",LOGIC_ERROR,LOGIC_Race,hard,2,LOGIC_ERROR,True,295,LOGIC_ERROR,
2026-04-13T11:08:56.538955,Llama-3.2-3B,SLM,3B,ollama,UC5_037,"let counter = 0;
async function incrementAll(ids) {
    ids.forEach(async (id) =...",LOGIC_ERROR,LOGIC_Race,hard,3,LOGIC_ERROR,True,302,LOGIC_ERROR,
2026-04-13T11:08:58.765672,Llama-3.2-3B,SLM,3B,ollama,UC5_038,"for (var i = 0; i < 5; i++) {
    setTimeout(function() {
        console.log(i)...",LOGIC_ERROR,LOGIC_Condition,hard,1,LOGIC_ERROR,True,1211,LOGIC_ERROR,
2026-04-13T11:08:59.010334,Llama-3.2-3B,SLM,3B,ollama,UC5_038,"for (var i = 0; i < 5; i++) {
    setTimeout(function() {
        console.log(i)...",LOGIC_ERROR,LOGIC_Condition,hard,2,LOGIC_ERROR,True,236,LOGIC_ERROR,
2026-04-13T11:08:59.247685,Llama-3.2-3B,SLM,3B,ollama,UC5_038,"for (var i = 0; i < 5; i++) {
    setTimeout(function() {
        console.log(i)...",LOGIC_ERROR,LOGIC_Condition,hard,3,LOGIC_ERROR,True,229,LOGIC_ERROR,
2026-04-13T11:09:01.506705,Llama-3.2-3B,SLM,3B,ollama,UC5_039,"async function loadData() {
    const resp = await fetch('/api/data');
    const...",LOGIC_ERROR,LOGIC_Null,hard,1,BEST_PRACTICE,False,1237,BEST_PRACTICE,
2026-04-13T11:09:01.776814,Llama-3.2-3B,SLM,3B,ollama,UC5_039,"async function loadData() {
    const resp = await fetch('/api/data');
    const...",LOGIC_ERROR,LOGIC_Null,hard,2,BEST_PRACTICE,False,262,BEST_PRACTICE,
2026-04-13T11:09:02.035752,Llama-3.2-3B,SLM,3B,ollama,UC5_039,"async function loadData() {
    const resp = await fetch('/api/data');
    const...",LOGIC_ERROR,LOGIC_Null,hard,3,BEST_PRACTICE,False,250,BEST_PRACTICE,
2026-04-13T11:09:04.218836,Llama-3.2-3B,SLM,3B,ollama,UC5_040,"def apply_discount(price, discount):
    final = price - (price * discount)
    ...",LOGIC_ERROR,LOGIC_Condition,hard,1,BEST_PRACTICE,False,1166,BEST_PRACTICE,
2026-04-13T11:09:04.461854,Llama-3.2-3B,SLM,3B,ollama,UC5_040,"def apply_discount(price, discount):
    final = price - (price * discount)
    ...",LOGIC_ERROR,LOGIC_Condition,hard,2,BEST_PRACTICE,False,231,BEST_PRACTICE,
2026-04-13T11:09:04.706807,Llama-3.2-3B,SLM,3B,ollama,UC5_040,"def apply_discount(price, discount):
    final = price - (price * discount)
    ...",LOGIC_ERROR,LOGIC_Condition,hard,3,BEST_PRACTICE,False,232,BEST_PRACTICE,
2026-04-13T11:09:07.369047,Llama-3.2-3B,SLM,3B,ollama,UC5_055,"public List<String> removeDuplicates(List<String> input) {
    List<String> resu...",PERFORMANCE,PERF_Complexity,hard,1,BEST_PRACTICE,False,1623,BEST_PRACTICE,
2026-04-13T11:09:07.670958,Llama-3.2-3B,SLM,3B,ollama,UC5_055,"public List<String> removeDuplicates(List<String> input) {
    List<String> resu...",PERFORMANCE,PERF_Complexity,hard,2,BEST_PRACTICE,False,294,BEST_PRACTICE,
2026-04-13T11:09:07.950089,Llama-3.2-3B,SLM,3B,ollama,UC5_055,"public List<String> removeDuplicates(List<String> input) {
    List<String> resu...",PERFORMANCE,PERF_Complexity,hard,3,BEST_PRACTICE,False,270,BEST_PRACTICE,
2026-04-13T11:09:10.415286,Llama-3.2-3B,SLM,3B,ollama,UC5_056,"async function saveAll(records) {
    for (const record of records) {
        aw...",PERFORMANCE,PERF_IO,hard,1,BEST_PRACTICE,False,1445,BEST_PRACTICE,
2026-04-13T11:09:10.688207,Llama-3.2-3B,SLM,3B,ollama,UC5_056,"async function saveAll(records) {
    for (const record of records) {
        aw...",PERFORMANCE,PERF_IO,hard,2,BEST_PRACTICE,False,259,BEST_PRACTICE,
2026-04-13T11:09:10.950628,Llama-3.2-3B,SLM,3B,ollama,UC5_056,"async function saveAll(records) {
    for (const record of records) {
        aw...",PERFORMANCE,PERF_IO,hard,3,BEST_PRACTICE,False,253,BEST_PRACTICE,
2026-04-13T11:09:13.128217,Llama-3.2-3B,SLM,3B,ollama,UC5_057,"def match_pairs(list_a, list_b):
    pairs = [(a, b) for a in list_a for b in li...",PERFORMANCE,PERF_Allocation,hard,1,BEST_PRACTICE,False,1158,BEST_PRACTICE,
2026-04-13T11:09:13.371885,Llama-3.2-3B,SLM,3B,ollama,UC5_057,"def match_pairs(list_a, list_b):
    pairs = [(a, b) for a in list_a for b in li...",PERFORMANCE,PERF_Allocation,hard,2,BEST_PRACTICE,False,236,BEST_PRACTICE,
2026-04-13T11:09:13.630614,Llama-3.2-3B,SLM,3B,ollama,UC5_057,"def match_pairs(list_a, list_b):
    pairs = [(a, b) for a in list_a for b in li...",PERFORMANCE,PERF_Allocation,hard,3,BEST_PRACTICE,False,245,BEST_PRACTICE,
2026-04-13T11:09:15.763510,Llama-3.2-3B,SLM,3B,ollama,UC5_058,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n - 1) + ...",PERFORMANCE,PERF_Complexity,hard,1,LOGIC_ERROR,False,1117,LOGIC_ERROR,
2026-04-13T11:09:15.972195,Llama-3.2-3B,SLM,3B,ollama,UC5_058,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n - 1) + ...",PERFORMANCE,PERF_Complexity,hard,2,LOGIC_ERROR,False,201,LOGIC_ERROR,
2026-04-13T11:09:16.198915,Llama-3.2-3B,SLM,3B,ollama,UC5_058,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n - 1) + ...",PERFORMANCE,PERF_Complexity,hard,3,LOGIC_ERROR,False,215,LOGIC_ERROR,
2026-04-13T11:09:18.345561,Llama-3.2-3B,SLM,3B,ollama,UC5_059,"public String fetchAllData(List<String> urls) throws Exception {
    StringBuild...",PERFORMANCE,PERF_IO,hard,1,LOGIC_ERROR,False,1132,LOGIC_ERROR,
2026-04-13T11:09:18.562460,Llama-3.2-3B,SLM,3B,ollama,UC5_059,"public String fetchAllData(List<String> urls) throws Exception {
    StringBuild...",PERFORMANCE,PERF_IO,hard,2,LOGIC_ERROR,False,205,LOGIC_ERROR,
2026-04-13T11:09:18.816008,Llama-3.2-3B,SLM,3B,ollama,UC5_059,"public String fetchAllData(List<String> urls) throws Exception {
    StringBuild...",PERFORMANCE,PERF_IO,hard,3,LOGIC_ERROR,False,244,LOGIC_ERROR,
2026-04-13T11:09:20.935670,Llama-3.2-3B,SLM,3B,ollama,UC5_060,"def export_report():
    users = User.objects.all()
    return [{'name': u.name,...",PERFORMANCE,PERF_Query,hard,1,BEST_PRACTICE,False,1102,BEST_PRACTICE,
2026-04-13T11:09:21.185365,Llama-3.2-3B,SLM,3B,ollama,UC5_060,"def export_report():
    users = User.objects.all()
    return [{'name': u.name,...",PERFORMANCE,PERF_Query,hard,2,BEST_PRACTICE,False,240,BEST_PRACTICE,
2026-04-13T11:09:21.433740,Llama-3.2-3B,SLM,3B,ollama,UC5_060,"def export_report():
    users = User.objects.all()
    return [{'name': u.name,...",PERFORMANCE,PERF_Query,hard,3,BEST_PRACTICE,False,240,BEST_PRACTICE,
2026-04-13T11:09:23.554498,Llama-3.2-3B,SLM,3B,ollama,UC5_075,"function processAge(age) {
    if (age) {
        return `Age: ${age}`;
    }
  ...",BEST_PRACTICE,BP_Validation,hard,1,BEST_PRACTICE,True,1100,BEST_PRACTICE,
2026-04-13T11:09:23.804013,Llama-3.2-3B,SLM,3B,ollama,UC5_075,"function processAge(age) {
    if (age) {
        return `Age: ${age}`;
    }
  ...",BEST_PRACTICE,BP_Validation,hard,2,BEST_PRACTICE,True,240,BEST_PRACTICE,
2026-04-13T11:09:24.058106,Llama-3.2-3B,SLM,3B,ollama,UC5_075,"function processAge(age) {
    if (age) {
        return `Age: ${age}`;
    }
  ...",BEST_PRACTICE,BP_Validation,hard,3,BEST_PRACTICE,True,244,BEST_PRACTICE,
2026-04-13T11:09:26.126935,Llama-3.2-3B,SLM,3B,ollama,UC5_076,"class UserRepository:
    def get_active_users(self):
        return User.object...",BEST_PRACTICE,BP_Coupling,hard,1,SECURITY,False,1056,SECURITY,
2026-04-13T11:09:26.390602,Llama-3.2-3B,SLM,3B,ollama,UC5_076,"class UserRepository:
    def get_active_users(self):
        return User.object...",BEST_PRACTICE,BP_Coupling,hard,2,SECURITY,False,250,SECURITY,
2026-04-13T11:09:26.602494,Llama-3.2-3B,SLM,3B,ollama,UC5_076,"class UserRepository:
    def get_active_users(self):
        return User.object...",BEST_PRACTICE,BP_Coupling,hard,3,SECURITY,False,197,SECURITY,
2026-04-13T11:09:28.875318,Llama-3.2-3B,SLM,3B,ollama,UC5_077,"async function saveUser(user) {
    try {
        await db.users.insert(user);
 ...",BEST_PRACTICE,BP_ErrorHandling,hard,1,BEST_PRACTICE,True,1256,BEST_PRACTICE,
2026-04-13T11:09:29.251728,Llama-3.2-3B,SLM,3B,ollama,UC5_077,"async function saveUser(user) {
    try {
        await db.users.insert(user);
 ...",BEST_PRACTICE,BP_ErrorHandling,hard,2,BEST_PRACTICE,True,364,BEST_PRACTICE,
2026-04-13T11:09:29.544387,Llama-3.2-3B,SLM,3B,ollama,UC5_077,"async function saveUser(user) {
    try {
        await db.users.insert(user);
 ...",BEST_PRACTICE,BP_ErrorHandling,hard,3,BEST_PRACTICE,True,285,BEST_PRACTICE,
2026-04-13T11:09:31.773383,Llama-3.2-3B,SLM,3B,ollama,UC5_078,"class DataProcessor:
    def fetchData(self): ...
    def process_data(self): .....",BEST_PRACTICE,BP_Naming,hard,1,BEST_PRACTICE,True,1210,BEST_PRACTICE,
2026-04-13T11:09:32.049176,Llama-3.2-3B,SLM,3B,ollama,UC5_078,"class DataProcessor:
    def fetchData(self): ...
    def process_data(self): .....",BEST_PRACTICE,BP_Naming,hard,2,BEST_PRACTICE,True,265,BEST_PRACTICE,
2026-04-13T11:09:32.301883,Llama-3.2-3B,SLM,3B,ollama,UC5_078,"class DataProcessor:
    def fetchData(self): ...
    def process_data(self): .....",BEST_PRACTICE,BP_Naming,hard,3,BEST_PRACTICE,True,242,BEST_PRACTICE,
2026-04-13T11:09:34.838407,Llama-3.2-3B,SLM,3B,ollama,UC5_079,"def calculate_total(cart):
    subtotal = sum(item.price * item.qty for item in ...",BEST_PRACTICE,BP_Coupling,hard,1,BEST_PRACTICE,True,1525,BEST_PRACTICE,
2026-04-13T11:09:35.143379,Llama-3.2-3B,SLM,3B,ollama,UC5_079,"def calculate_total(cart):
    subtotal = sum(item.price * item.qty for item in ...",BEST_PRACTICE,BP_Coupling,hard,2,BEST_PRACTICE,True,297,BEST_PRACTICE,
2026-04-13T11:09:35.442285,Llama-3.2-3B,SLM,3B,ollama,UC5_079,"def calculate_total(cart):
    subtotal = sum(item.price * item.qty for item in ...",BEST_PRACTICE,BP_Coupling,hard,3,BEST_PRACTICE,True,291,BEST_PRACTICE,
2026-04-13T11:09:37.743684,Llama-3.2-3B,SLM,3B,ollama,UC5_080,"public void setDiscount(double percent) {
    this.discount = percent;
    this....",BEST_PRACTICE,BP_Validation,hard,1,BEST_PRACTICE,True,1285,BEST_PRACTICE,
2026-04-13T11:09:38.000127,Llama-3.2-3B,SLM,3B,ollama,UC5_080,"public void setDiscount(double percent) {
    this.discount = percent;
    this....",BEST_PRACTICE,BP_Validation,hard,2,BEST_PRACTICE,True,248,BEST_PRACTICE,
2026-04-13T11:09:38.263957,Llama-3.2-3B,SLM,3B,ollama,UC5_080,"public void setDiscount(double percent) {
    this.discount = percent;
    this....",BEST_PRACTICE,BP_Validation,hard,3,BEST_PRACTICE,True,250,BEST_PRACTICE,
2026-04-13T11:09:40.884594,Llama-3.2-3B,SLM,3B,ollama,UC5_095,"def retry(max_attempts: int = 3, delay: float = 1.0):
    def decorator(func):
 ...",CLEAN,CLEAN_Pythonic,hard,1,BEST_PRACTICE,False,1603,BEST_PRACTICE,
2026-04-13T11:09:41.149133,Llama-3.2-3B,SLM,3B,ollama,UC5_095,"def retry(max_attempts: int = 3, delay: float = 1.0):
    def decorator(func):
 ...",CLEAN,CLEAN_Pythonic,hard,2,BEST_PRACTICE,False,253,BEST_PRACTICE,
2026-04-13T11:09:41.570303,Llama-3.2-3B,SLM,3B,ollama,UC5_095,"def retry(max_attempts: int = 3, delay: float = 1.0):
    def decorator(func):
 ...",CLEAN,CLEAN_Pythonic,hard,3,BEST_PRACTICE,False,413,BEST_PRACTICE,
2026-04-13T11:09:44.025245,Llama-3.2-3B,SLM,3B,ollama,UC5_096,"class ErrorBoundary extends React.Component {
    state = { error: null };
    s...",CLEAN,CLEAN_JS,hard,1,BEST_PRACTICE,False,1438,BEST_PRACTICE,
2026-04-13T11:09:44.287038,Llama-3.2-3B,SLM,3B,ollama,UC5_096,"class ErrorBoundary extends React.Component {
    state = { error: null };
    s...",CLEAN,CLEAN_JS,hard,2,BEST_PRACTICE,False,249,BEST_PRACTICE,
2026-04-13T11:09:44.572959,Llama-3.2-3B,SLM,3B,ollama,UC5_096,"class ErrorBoundary extends React.Component {
    state = { error: null };
    s...",CLEAN,CLEAN_JS,hard,3,BEST_PRACTICE,False,272,BEST_PRACTICE,
2026-04-13T11:09:47.032133,Llama-3.2-3B,SLM,3B,ollama,UC5_097,"private final ConcurrentHashMap<String, AtomicLong> counters = new ConcurrentHas...",CLEAN,CLEAN_Java,hard,1,BEST_PRACTICE,False,1448,BEST_PRACTICE,
2026-04-13T11:09:47.336225,Llama-3.2-3B,SLM,3B,ollama,UC5_097,"private final ConcurrentHashMap<String, AtomicLong> counters = new ConcurrentHas...",CLEAN,CLEAN_Java,hard,2,BEST_PRACTICE,False,292,BEST_PRACTICE,
2026-04-13T11:09:47.597465,Llama-3.2-3B,SLM,3B,ollama,UC5_097,"private final ConcurrentHashMap<String, AtomicLong> counters = new ConcurrentHas...",CLEAN,CLEAN_Java,hard,3,BEST_PRACTICE,False,250,BEST_PRACTICE,
2026-04-13T11:09:49.844237,Llama-3.2-3B,SLM,3B,ollama,UC5_098,"class DBPool:
    async def __aenter__(self):
        self.pool = await asyncpg....",CLEAN,CLEAN_Pythonic,hard,1,BEST_PRACTICE,False,1233,BEST_PRACTICE,
2026-04-13T11:09:50.102718,Llama-3.2-3B,SLM,3B,ollama,UC5_098,"class DBPool:
    async def __aenter__(self):
        self.pool = await asyncpg....",CLEAN,CLEAN_Pythonic,hard,2,BEST_PRACTICE,False,245,BEST_PRACTICE,
2026-04-13T11:09:50.356407,Llama-3.2-3B,SLM,3B,ollama,UC5_098,"class DBPool:
    async def __aenter__(self):
        self.pool = await asyncpg....",CLEAN,CLEAN_Pythonic,hard,3,BEST_PRACTICE,False,243,BEST_PRACTICE,
2026-04-13T11:09:52.695562,Llama-3.2-3B,SLM,3B,ollama,UC5_099,"function debounce(fn, ms) {
    let timer;
    return (...args) => {
        cle...",CLEAN,CLEAN_JS,hard,1,BEST_PRACTICE,False,1326,BEST_PRACTICE,
2026-04-13T11:09:53.073476,Llama-3.2-3B,SLM,3B,ollama,UC5_099,"function debounce(fn, ms) {
    let timer;
    return (...args) => {
        cle...",CLEAN,CLEAN_JS,hard,2,BEST_PRACTICE,False,365,BEST_PRACTICE,
2026-04-13T11:09:53.518929,Llama-3.2-3B,SLM,3B,ollama,UC5_099,"function debounce(fn, ms) {
    let timer;
    return (...args) => {
        cle...",CLEAN,CLEAN_JS,hard,3,BEST_PRACTICE,False,438,BEST_PRACTICE,
2026-04-13T11:09:56.072308,Llama-3.2-3B,SLM,3B,ollama,UC5_100,"public record PageRequest(int page, int size) {
    public PageRequest {
       ...",CLEAN,CLEAN_Java,hard,1,BEST_PRACTICE,False,1536,BEST_PRACTICE,
2026-04-13T11:09:56.392887,Llama-3.2-3B,SLM,3B,ollama,UC5_100,"public record PageRequest(int page, int size) {
    public PageRequest {
       ...",CLEAN,CLEAN_Java,hard,2,BEST_PRACTICE,False,311,BEST_PRACTICE,
2026-04-13T11:09:56.719182,Llama-3.2-3B,SLM,3B,ollama,UC5_100,"public record PageRequest(int page, int size) {
    public PageRequest {
       ...",CLEAN,CLEAN_Java,hard,3,BEST_PRACTICE,False,313,BEST_PRACTICE,
2026-04-13T11:10:09.134225,Phi4-Mini,SLM,3.8B,ollama,UC5_015,"app.put('/profile', (req, res) => {
    User.findByIdAndUpdate(req.user.id, req....",SECURITY,SEC_Auth,hard,1,LOGIC_ERROR,False,1057,LOGIC_ERROR,
2026-04-13T11:10:09.409281,Phi4-Mini,SLM,3.8B,ollama,UC5_015,"app.put('/profile', (req, res) => {
    User.findByIdAndUpdate(req.user.id, req....",SECURITY,SEC_Auth,hard,2,LOGIC_ERROR,False,262,LOGIC_ERROR,
2026-04-13T11:10:09.695550,Phi4-Mini,SLM,3.8B,ollama,UC5_015,"app.put('/profile', (req, res) => {
    User.findByIdAndUpdate(req.user.id, req....",SECURITY,SEC_Auth,hard,3,LOGIC_ERROR,False,272,LOGIC_ERROR,
2026-04-13T11:10:11.908691,Phi4-Mini,SLM,3.8B,ollama,UC5_016,"def search_products(filters):
    where_clauses = [f""{k} = '{v}'"" for k, v in fi...",SECURITY,SEC_Injection,hard,1,LOGIC_ERROR,False,1195,LOGIC_ERROR,
2026-04-13T11:10:12.176287,Phi4-Mini,SLM,3.8B,ollama,UC5_016,"def search_products(filters):
    where_clauses = [f""{k} = '{v}'"" for k, v in fi...",SECURITY,SEC_Injection,hard,2,LOGIC_ERROR,False,256,LOGIC_ERROR,
2026-04-13T11:10:12.442042,Phi4-Mini,SLM,3.8B,ollama,UC5_016,"def search_products(filters):
    where_clauses = [f""{k} = '{v}'"" for k, v in fi...",SECURITY,SEC_Injection,hard,3,LOGIC_ERROR,False,252,LOGIC_ERROR,
2026-04-13T11:10:14.608501,Phi4-Mini,SLM,3.8B,ollama,UC5_017,"@app.route('/api/invoice/<invoice_id>')
@login_required
def get_invoice(invoice_...",SECURITY,SEC_Auth,hard,1,LOGIC_ERROR,False,1152,LOGIC_ERROR,
2026-04-13T11:10:14.880005,Phi4-Mini,SLM,3.8B,ollama,UC5_017,"@app.route('/api/invoice/<invoice_id>')
@login_required
def get_invoice(invoice_...",SECURITY,SEC_Auth,hard,2,LOGIC_ERROR,False,259,LOGIC_ERROR,
2026-04-13T11:10:15.144534,Phi4-Mini,SLM,3.8B,ollama,UC5_017,"@app.route('/api/invoice/<invoice_id>')
@login_required
def get_invoice(invoice_...",SECURITY,SEC_Auth,hard,3,LOGIC_ERROR,False,255,LOGIC_ERROR,
2026-04-13T11:10:16.968634,Phi4-Mini,SLM,3.8B,ollama,UC5_018,"import pickle

def load_session(data):
    return pickle.loads(base64.b64decode(...",SECURITY,SEC_Injection,hard,1,LOGIC_ERROR,False,803,LOGIC_ERROR,
2026-04-13T11:10:17.238222,Phi4-Mini,SLM,3.8B,ollama,UC5_018,"import pickle

def load_session(data):
    return pickle.loads(base64.b64decode(...",SECURITY,SEC_Injection,hard,2,LOGIC_ERROR,False,262,LOGIC_ERROR,
2026-04-13T11:10:17.564271,Phi4-Mini,SLM,3.8B,ollama,UC5_018,"import pickle

def load_session(data):
    return pickle.loads(base64.b64decode(...",SECURITY,SEC_Injection,hard,3,LOGIC_ERROR,False,318,LOGIC_ERROR,
2026-04-13T11:10:19.831355,Phi4-Mini,SLM,3.8B,ollama,UC5_019,"const name = new URLSearchParams(window.location.search).get('name');
document.g...",SECURITY,SEC_XSS,hard,1,LOGIC_ERROR,False,1242,LOGIC_ERROR,
2026-04-13T11:10:20.096562,Phi4-Mini,SLM,3.8B,ollama,UC5_019,"const name = new URLSearchParams(window.location.search).get('name');
document.g...",SECURITY,SEC_XSS,hard,2,LOGIC_ERROR,False,257,LOGIC_ERROR,
2026-04-13T11:10:20.363197,Phi4-Mini,SLM,3.8B,ollama,UC5_019,"const name = new URLSearchParams(window.location.search).get('name');
document.g...",SECURITY,SEC_XSS,hard,3,LOGIC_ERROR,False,255,LOGIC_ERROR,
2026-04-13T11:10:22.659709,Phi4-Mini,SLM,3.8B,ollama,UC5_020,"const decoded = jwt.verify(token, SECRET, { algorithms: ['HS256', 'none'] });
if...",SECURITY,SEC_Auth,hard,1,LOGIC_ERROR,False,1277,LOGIC_ERROR,
2026-04-13T11:10:22.940722,Phi4-Mini,SLM,3.8B,ollama,UC5_020,"const decoded = jwt.verify(token, SECRET, { algorithms: ['HS256', 'none'] });
if...",SECURITY,SEC_Auth,hard,2,LOGIC_ERROR,False,272,LOGIC_ERROR,
2026-04-13T11:10:23.203151,Phi4-Mini,SLM,3.8B,ollama,UC5_020,"const decoded = jwt.verify(token, SECRET, { algorithms: ['HS256', 'none'] });
if...",SECURITY,SEC_Auth,hard,3,LOGIC_ERROR,False,250,LOGIC_ERROR,
